,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
114,C4513,3625,15,First Party Collection/Use,0,"However, there are a number of circumstances in which you may need to provide us with your personal information. The most common of these circumstances include: Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails","{""Collection Mode"": {""endIndexInSegment"": 876, ""startIndexInSegment"": 0, ""selectedText"": ""However, there are a number of circumstances in which you may need to provide us with your personal information. The most common of these circumstances include: Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 876, ""startIndexInSegment"": 0, ""selectedText"": ""However, there are a number of circumstances in which you may need to provide us with your personal information. The most common of these circumstances include: Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 112, ""startIndexInSegment"": 91, ""selectedText"": ""personal information."", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 876, ""startIndexInSegment"": 181, ""selectedText"": ""Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 91, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 876, ""startIndexInSegment"": 0, ""selectedText"": ""However, there are a number of circumstances in which you may need to provide us with your personal information. The most common of these circumstances include: Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 876, ""startIndexInSegment"": 181, ""selectedText"": ""Making a purchase or placing an order Creating an account or joining the Member Loyalty Program Applying for a Barnes & Noble MasterCard Using specific features of Barnes & Noble Websites, Devices and Apps Contacting customer service Additional Barnes & Noble Website, Device or App Features Interacting with social networking sites Entering a sweepstakes or contest Publishing through NOOK Press Signing up for promotional communications or using Invite-a-Friend or NOOK Press Collaborator emails"", ""value"": ""Additional service/feature""}}",0,876
115,497,3625,15,First Party Collection/Use,0,provide,"{""Collection Mode"": {""endIndexInSegment"": 77, ""startIndexInSegment"": 70, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 91, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 58, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 298, ""startIndexInSegment"": 241, ""selectedText"": ""Creating an account or joining the Member Loyalty Program"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 218, ""startIndexInSegment"": 181, ""selectedText"": ""Making a purchase or placing an order"", ""value"": ""Basic service/feature""}}",70,77
116,497,3625,15,First Party Collection/Use,0,may,"{""Collection Mode"": {""endIndexInSegment"": 77, ""startIndexInSegment"": 70, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 91, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 58, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 298, ""startIndexInSegment"": 241, ""selectedText"": ""Creating an account or joining the Member Loyalty Program"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 218, ""startIndexInSegment"": 181, ""selectedText"": ""Making a purchase or placing an order"", ""value"": ""Basic service/feature""}}",58,61
117,499,3625,15,First Party Collection/Use,0,provide,"{""Collection Mode"": {""endIndexInSegment"": 77, ""startIndexInSegment"": 70, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 91, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 58, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 361, ""startIndexInSegment"": 321, ""selectedText"": ""Applying for a Barnes & Noble MasterCard"", ""value"": ""Additional service/feature""}}",70,77
118,499,3625,15,First Party Collection/Use,0,may,"{""Collection Mode"": {""endIndexInSegment"": 77, ""startIndexInSegment"": 70, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 111, ""startIndexInSegment"": 91, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 61, ""startIndexInSegment"": 58, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 361, ""startIndexInSegment"": 321, ""selectedText"": ""Applying for a Barnes & Noble MasterCard"", ""value"": ""Additional service/feature""}}",58,61
119,C4514,3625,16,Introductory/Generic,9,"For your convenience, we have provided a summary description of each of these circumstances below.","{""Other Type"": {""endIndexInSegment"": 98, ""startIndexInSegment"": 0, ""selectedText"": ""For your convenience, we have provided a summary description of each of these circumstances below."", ""value"": ""Introductory/Generic""}}",0,98
120,C4515,3625,17,First Party Collection/Use,0,"When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (""Digital Content""), you may need to submit personal information to us.","{""Collection Mode"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 283, ""selectedText"": ""you may need to submit personal information to us."", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 282, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""),"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 281, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\"")"", ""value"": ""Basic service/feature""}}",67,333
121,C4515,3625,17,First Party Collection/Use,0,you may need to submit personal information to us.,"{""Collection Mode"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 283, ""selectedText"": ""you may need to submit personal information to us."", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 282, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""),"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 281, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\"")"", ""value"": ""Basic service/feature""}}",283,333
122,C4515,3625,17,First Party Collection/Use,0,"When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (""Digital Content""), you may need to submit personal information to us.","{""Collection Mode"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 283, ""selectedText"": ""you may need to submit personal information to us."", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": 282, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""),"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Identifiable""}, ""Does/Does Not"": {""endIndexInSegment"": 333, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\""), you may need to submit personal information to us."", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 281, ""startIndexInSegment"": 67, ""selectedText"": ""When you make a purchase, rent or place an order in our stores, place an order online or purchase, download, rent or stream books, periodicals, movies, television shows and other digital content (\""Digital Content\"")"", ""value"": ""Basic service/feature""}}",67,333
123,501,3625,17,First Party Collection/Use,0,submit,"{""Collection Mode"": {""endIndexInSegment"": 305, ""startIndexInSegment"": 299, ""selectedText"": ""submit"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 290, ""startIndexInSegment"": 287, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",299,305
124,501,3625,17,First Party Collection/Use,0,may,"{""Collection Mode"": {""endIndexInSegment"": 305, ""startIndexInSegment"": 299, ""selectedText"": ""submit"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 326, ""startIndexInSegment"": 306, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 290, ""startIndexInSegment"": 287, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",287,290
125,502,3625,18,First Party Collection/Use,0,provide,"{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",276,283
126,502,3625,18,First Party Collection/Use,0,"Devices, certain Apps and features of Barnes & Noble Websites,","{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",103,165
127,502,3625,18,First Party Collection/Use,0,may,"{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",212,215
128,503,3625,18,First Party Collection/Use,0,provide,"{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 621, ""startIndexInSegment"": 505, ""selectedText"": ""to administer the programs and services in which you choose to participate, and as permitted by this Privacy Policy."", ""value"": ""Basic service/feature""}}",276,283
129,503,3625,18,First Party Collection/Use,0,"Devices, certain Apps and features of Barnes & Noble Websites,","{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 621, ""startIndexInSegment"": 505, ""selectedText"": ""to administer the programs and services in which you choose to participate, and as permitted by this Privacy Policy."", ""value"": ""Basic service/feature""}}",103,165
130,503,3625,18,First Party Collection/Use,0,may,"{""Collection Mode"": {""endIndexInSegment"": 283, ""startIndexInSegment"": 276, ""selectedText"": ""provide"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 165, ""startIndexInSegment"": 103, ""selectedText"": ""Devices, certain Apps and features of Barnes & Noble Websites,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 215, ""startIndexInSegment"": 212, ""selectedText"": ""may"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 270, ""startIndexInSegment"": 264, ""selectedText"": ""accoun"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 621, ""startIndexInSegment"": 505, ""selectedText"": ""to administer the programs and services in which you choose to participate, and as permitted by this Privacy Policy."", ""value"": ""Basic service/feature""}}",212,215
131,914,3625,18,First Party Collection/Use,0,provide us with personal information,"{""Collection Mode"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 276, ""selectedText"": ""provide us with personal information"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 327, ""startIndexInSegment"": 276, ""selectedText"": ""provide us with personal information when you do so"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 271, ""startIndexInSegment"": 220, ""selectedText"": ""equired to create a password-protected user account"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 87, ""selectedText"": ""In order to use Devices, certain Apps and features of Barnes & Noble Websites"", ""value"": ""Basic service/feature""}}",276,312
132,914,3625,18,First Party Collection/Use,0,provide us with personal information when you do so,"{""Collection Mode"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 276, ""selectedText"": ""provide us with personal information"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 312, ""startIndexInSegment"": 292, ""selectedText"": ""personal information"", ""value"": ""Generic personal information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 327, ""startIndexInSegment"": 276, ""selectedText"": ""provide us with personal information when you do so"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": 271, ""startIndexInSegment"": 220, ""selectedText"": ""equired to create a password-protected user account"", ""value"": ""User with account""}, ""Purpose"": {""endIndexInSegment"": 164, ""startIndexInSegment"": 87, ""selectedText"": ""In order to use Devices, certain Apps and features of Barnes & Noble Websites"", ""value"": ""Basic service/feature""}}",276,327
