,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
39,C2989,3844,20,First Party Collection/Use,0,granting us access,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""granting us access"", ""startIndexInSegment"": 53, ""endIndexInSegment"": 71, ""value"": ""Other""}, ""Personal Information Type"": {""selectedText"": ""geo-location"", ""startIndexInSegment"": 130, ""endIndexInSegment"": 142, ""value"": ""Location""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""to allow you to utilize features within our Sites"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 49, ""value"": ""Additional service/feature""}}",53,71
40,C2990,3844,20,First Party Collection/Use,0,granting us access,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""granting us access"", ""startIndexInSegment"": 53, ""endIndexInSegment"": 71, ""value"": ""Other""}, ""Personal Information Type"": {""selectedText"": ""to information from your device such as"", ""startIndexInSegment"": 72, ""endIndexInSegment"": 111, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""to allow you to utilize features within our Sites"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 49, ""value"": ""Additional service/feature""}}",53,71
41,21514,3844,20,First Party Collection/Use,0,"to allow you to utilize features within our Sites by granting us access to information from your device such as contact lists, or geo-location when you request certain services.","{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""contact lists"", ""startIndexInSegment"": 112, ""endIndexInSegment"": 125, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""to allow you to utilize features within our Sites by granting us access to information from your device such as contact lists, or geo-location when you request certain services."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 177, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""allow you to utilize features within our Sites"", ""startIndexInSegment"": 3, ""endIndexInSegment"": 49, ""value"": ""Basic service/feature""}}",0,177
42,21515,3844,20,First Party Collection/Use,0,"to allow you to utilize features within our Sites by granting us access to information from your device such as contact lists, or geo-location when you request certain services.","{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""geo-location"", ""startIndexInSegment"": 130, ""endIndexInSegment"": 142, ""value"": ""Location""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""to allow you to utilize features within our Sites by granting us access to information from your device such as contact lists, or geo-location when you request certain services."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 177, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""allow you to utilize features within our Sites"", ""startIndexInSegment"": 3, ""endIndexInSegment"": 49, ""value"": ""Basic service/feature""}}",0,177
43,C2991,3844,21,Introductory/Generic,9,Please see the Bank of America U.S. Consumer Privacy Notice for information on how Personal Information may be shared and how you may be able to limit certain types of sharing.,"{""Other Type"": {""selectedText"": ""Please see the Bank of America U.S. Consumer Privacy Notice for information on how Personal Information may be shared and how you may be able to limit certain types of sharing."", ""startIndexInSegment"": 59, ""endIndexInSegment"": 240, ""value"": ""Introductory/Generic""}}",59,240
44,C2992,3844,22,Introductory/Generic,9,"Other Information is any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual, such as browser information, information collected through cookies, pixel tags and other technologies, demographic information, other information provided by you such as your date of birth or household income, and aggregated and de-identified data.","{""Other Type"": {""selectedText"": ""Other Information is any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual, such as browser information, information collected through cookies, pixel tags and other technologies, demographic information, other information provided by you such as your date of birth or household income, and aggregated and de-identified data."", ""startIndexInSegment"": 65, ""endIndexInSegment"": 472, ""value"": ""Introductory/Generic""}}",65,472
45,25525,3844,22,First Party Collection/Use,0,We Collect Online,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We Collect Online"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 44, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual,"", ""startIndexInSegment"": 86, ""endIndexInSegment"": 223, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",27,44
46,25526,3844,22,First Party Collection/Use,0,We Collect Online,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We Collect Online"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 44, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""browser information"", ""startIndexInSegment"": 232, ""endIndexInSegment"": 251, ""value"": ""Computer information""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual,"", ""startIndexInSegment"": 86, ""endIndexInSegment"": 223, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",27,44
47,25527,3844,22,First Party Collection/Use,0,We Collect Online,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We Collect Online"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 44, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""information collected through cookies, pixel tags and other technologies"", ""startIndexInSegment"": 253, ""endIndexInSegment"": 325, ""value"": ""Cookies and tracking elements""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual,"", ""startIndexInSegment"": 86, ""endIndexInSegment"": 223, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",27,44
48,25528,3844,22,First Party Collection/Use,0,We Collect Online,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We Collect Online"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 44, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""demographic information, other information provided by you such as your date of birth or household income"", ""startIndexInSegment"": 327, ""endIndexInSegment"": 432, ""value"": ""Demographic""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual,"", ""startIndexInSegment"": 86, ""endIndexInSegment"": 223, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",27,44
49,25529,3844,22,First Party Collection/Use,0,We Collect Online,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""We Collect Online"", ""startIndexInSegment"": 27, ""endIndexInSegment"": 44, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""aggregated and de-identified data"", ""startIndexInSegment"": 438, ""endIndexInSegment"": 471, ""value"": ""Other""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""any information other than Personal Information that does not reveal your specific identity or does not directly relate to an individual,"", ""startIndexInSegment"": 86, ""endIndexInSegment"": 223, ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",27,44
50,21519,3844,23,First Party Collection/Use,0,We and our third-party service providers may collect,"{""Collection Mode"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Other""}, ""Does/Does Not"": {""selectedText"": ""We and our third-party service providers may collect"", ""startIndexInSegment"": 70, ""endIndexInSegment"": 122, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",70,122
51,25530,3844,23,First Party Collection/Use,0,may collect and use,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""may collect and use"", ""startIndexInSegment"": 111, ""endIndexInSegment"": 130, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",111,130
52,25531,3844,23,Third Party Sharing/Collection,1,hird-party service providers,"{""Third Party Entity"": {""selectedText"": ""hird-party service providers"", ""startIndexInSegment"": 82, ""endIndexInSegment"": 110, ""value"": ""Named third party""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""selectedText"": ""third-party service providers may collect"", ""startIndexInSegment"": 81, ""endIndexInSegment"": 122, ""value"": ""Collect on first party website/app""}}",82,110
53,25531,3844,23,Third Party Sharing/Collection,1,third-party service providers may collect,"{""Third Party Entity"": {""selectedText"": ""hird-party service providers"", ""startIndexInSegment"": 82, ""endIndexInSegment"": 110, ""value"": ""Named third party""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""selectedText"": ""third-party service providers may collect"", ""startIndexInSegment"": 81, ""endIndexInSegment"": 122, ""value"": ""Collect on first party website/app""}}",81,122
54,25532,3844,23,Third Party Sharing/Collection,1,hird-party service providers,"{""Third Party Entity"": {""selectedText"": ""hird-party service providers"", ""startIndexInSegment"": 82, ""endIndexInSegment"": 110, ""value"": ""Named third party""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""selectedText"": ""use"", ""startIndexInSegment"": 127, ""endIndexInSegment"": 130, ""value"": ""Other""}}",82,110
55,25532,3844,23,Third Party Sharing/Collection,1,use,"{""Third Party Entity"": {""selectedText"": ""hird-party service providers"", ""startIndexInSegment"": 82, ""endIndexInSegment"": 110, ""value"": ""Named third party""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""selectedText"": ""Other Information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 49, ""value"": ""Unspecified""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action Third Party"": {""selectedText"": ""use"", ""startIndexInSegment"": 127, ""endIndexInSegment"": 130, ""value"": ""Other""}}",127,130
56,23510,3844,23,Introductory/Generic,9,"We and our third-party service providers may collect and use Other Information in a variety of ways, including:","{""Other Type"": {""selectedText"": ""We and our third-party service providers may collect and use Other Information in a variety of ways, including:"", ""startIndexInSegment"": 70, ""endIndexInSegment"": 181, ""value"": ""Introductory/Generic""}}",70,181
57,C2993,3844,24,First Party Collection/Use,0,is collected by most browsers and/or through your device,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""is collected by most browsers and/or through your device"", ""startIndexInSegment"": 52, ""endIndexInSegment"": 108, ""value"": ""Other""}, ""Personal Information Type"": {""selectedText"": ""device type, screen resolution, operating system version and internet browser type and version"", ""startIndexInSegment"": 159, ""endIndexInSegment"": 253, ""value"": ""Computer information""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""to ensure Sites function properly, for fraud detection and prevention, and security purposes"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 371, ""value"": ""Service Operation and Security""}}",52,108
58,C2994,3844,24,First Party Collection/Use,0,is collected by most browsers and/or through your device,"{""Collection Mode"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""selectedText"": ""is collected by most browsers and/or through your device"", ""startIndexInSegment"": 52, ""endIndexInSegment"": 108, ""value"": ""Other""}, ""Personal Information Type"": {""selectedText"": ""such as your Media Access Control (MAC) address"", ""startIndexInSegment"": 110, ""endIndexInSegment"": 157, ""value"": ""Other""}, ""Choice Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""to ensure Sites function properly, for fraud detection and prevention, and security purposes"", ""startIndexInSegment"": 279, ""endIndexInSegment"": 371, ""value"": ""Service Operation and Security""}}",52,108
59,21520,3844,24,First Party Collection/Use,0,Through your browser or device:,"{""Collection Mode"": {""selectedText"": ""Through your browser or device:"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 31, ""value"": ""Implicit""}, ""Choice Scope"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""selectedText"": ""Through your browser or device: Certain information is collected by most browsers and/or through your device, such as your Media Access Control (MAC) address, device type, screen resolution, operating system version and internet browser type and version. We use this information to ensure Sites function properly, for fraud detection and prevention, and security purposes."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 377, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""r Media Access Control (MAC) address, device type, screen resolution, operating system version and internet browser type and version."", ""startIndexInSegment"": 121, ""endIndexInSegment"": 254, ""value"": ""Computer information""}, ""Choice Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""selectedText"": ""Certain information"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 51, ""value"": ""Other""}, ""Does/Does Not"": {""selectedText"": ""Through your browser or device: Certain information is collected by most browsers and/or through your device"", ""startIndexInSegment"": 0, ""endIndexInSegment"": 108, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""ensure Sites function properly, for fraud detection and prevention, and security purposes."", ""startIndexInSegment"": 282, ""endIndexInSegment"": 372, ""value"": ""Service Operation and Security""}}",0,31
