,annotation_id,policy_id,segment_id,data_practice,label,selected_text,content_json,start,end
76,19120,3840,15,User Choice/Control,2,"You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com.","{""Choice Type"": {""selectedText"": ""You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 520, ""endIndexInSegment"": 740, ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""selectedText"": ""You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 521, ""endIndexInSegment"": 740, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""selectedText"": ""Newsletters and Website Emails: We offer free newsletters to share information with you about the Website, about us and our affiliates and subsidiaries, or about our marketing partners and advertisers and sponsors. You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 0, ""endIndexInSegment"": 394, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",521,740
77,21145,3840,15,User Choice/Control,2,You may receive a newsletter either by registering for a particular newsletter,"{""Choice Type"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter"", ""startIndexInSegment"": 215, ""endIndexInSegment"": 293, ""value"": ""Opt-in""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",215,293
78,21145,3840,15,User Choice/Control,2,receive a newsletter,"{""Choice Type"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter"", ""startIndexInSegment"": 215, ""endIndexInSegment"": 293, ""value"": ""Opt-in""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",223,243
79,21145,3840,15,User Choice/Control,2,Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website.,"{""Choice Type"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter"", ""startIndexInSegment"": 215, ""endIndexInSegment"": 293, ""value"": ""Opt-in""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",395,520
80,21146,3840,15,User Choice/Control,2,"You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com.","{""Choice Type"": {""selectedText"": ""You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 521, ""endIndexInSegment"": 745, ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",521,745
81,21146,3840,15,User Choice/Control,2,receive a newsletter,"{""Choice Type"": {""selectedText"": ""You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 521, ""endIndexInSegment"": 745, ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",223,243
82,21146,3840,15,User Choice/Control,2,Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website.,"{""Choice Type"": {""selectedText"": ""You may also cancel your free email subscription by following the instructions provided on the Website or in the newsletter or email us at website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 521, ""endIndexInSegment"": 745, ""value"": ""Opt-out via contacting company""}, ""Choice Scope"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Unspecified""}, ""Purpose"": {""selectedText"": ""receive a newsletter"", ""startIndexInSegment"": 223, ""endIndexInSegment"": 243, ""value"": ""Marketing""}, ""Personal Information Type"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}}",395,520
83,22328,3840,15,First Party Collection/Use,0,You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website.,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""registering for a particular newsletter"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 293, ""value"": ""Basic service/feature""}}",215,394
84,22328,3840,15,First Party Collection/Use,0,on the Website,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""registering for a particular newsletter"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 293, ""value"": ""Basic service/feature""}}",379,393
85,22329,3840,15,First Party Collection/Use,0,You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website.,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""in conjunction with a special feature or membership for which you have registered on the Website"", ""startIndexInSegment"": 297, ""endIndexInSegment"": 393, ""value"": ""Additional service/feature""}}",215,394
86,22329,3840,15,First Party Collection/Use,0,on the Website,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""in conjunction with a special feature or membership for which you have registered on the Website"", ""startIndexInSegment"": 297, ""endIndexInSegment"": 393, ""value"": ""Additional service/feature""}}",379,393
87,22330,3840,15,First Party Collection/Use,0,You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website.,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""advertisers and sponsors"", ""startIndexInSegment"": 189, ""endIndexInSegment"": 213, ""value"": ""Advertising""}}",215,394
88,22330,3840,15,First Party Collection/Use,0,on the Website,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""advertisers and sponsors"", ""startIndexInSegment"": 189, ""endIndexInSegment"": 213, ""value"": ""Advertising""}}",379,393
89,22331,3840,15,First Party Collection/Use,0,You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website.,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""about our marketing partners"", ""startIndexInSegment"": 156, ""endIndexInSegment"": 184, ""value"": ""Marketing""}}",215,394
90,22331,3840,15,First Party Collection/Use,0,on the Website,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""about our marketing partners"", ""startIndexInSegment"": 156, ""endIndexInSegment"": 184, ""value"": ""Marketing""}}",379,393
91,22332,3840,15,First Party Collection/Use,0,You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website.,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""We offer free newsletters to share information with you about the Website, about us and our affiliates and subsidiaries"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 151, ""value"": ""Other""}}",215,394
92,22332,3840,15,First Party Collection/Use,0,on the Website,"{""Collection Mode"": {""selectedText"": ""You may receive a newsletter either by registering for a particular newsletter or in conjunction with a special feature or membership for which you have registered on the Website."", ""startIndexInSegment"": 215, ""endIndexInSegment"": 394, ""value"": ""Explicit""}, ""Choice Scope"": {""selectedText"": ""disclose information"", ""startIndexInSegment"": 484, ""endIndexInSegment"": 504, ""value"": ""Collection""}, ""Action First-Party"": {""selectedText"": ""on the Website"", ""startIndexInSegment"": 379, ""endIndexInSegment"": 393, ""value"": ""Collect on website""}, ""Personal Information Type"": {""selectedText"": ""Emails"", ""startIndexInSegment"": 24, ""endIndexInSegment"": 30, ""value"": ""Contact""}, ""Choice Type"": {""selectedText"": ""Participation is voluntary and you will have the opportunity to decide whether or not to disclose information to the Website."", ""startIndexInSegment"": 395, ""endIndexInSegment"": 520, ""value"": ""Opt-in""}, ""Identifiability"": {""selectedText"": ""Not selected"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""selectedText"": ""null"", ""startIndexInSegment"": -1, ""endIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""We offer free newsletters to share information with you about the Website, about us and our affiliates and subsidiaries"", ""startIndexInSegment"": 32, ""endIndexInSegment"": 151, ""value"": ""Other""}}",379,393
93,22333,3840,15,Privacy contact information,11,"website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com.","{""Other Type"": {""selectedText"": ""website@vikings.nfl.com, admin@vikingscontests.com, admin@vikingsnewsletter.com."", ""startIndexInSegment"": 660, ""endIndexInSegment"": 740, ""value"": ""Privacy contact information""}}",660,740
94,22334,3840,15,User Choice/Control,2,by following the instructions provided on the Website or in the newsletter,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registering"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 265, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""registering for a particular newsletter"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 293, ""value"": ""Basic service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",570,644
95,22334,3840,15,User Choice/Control,2,free email subscription,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registering"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 265, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""registering for a particular newsletter"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 293, ""value"": ""Basic service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",546,569
96,22334,3840,15,User Choice/Control,2,registering,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registering"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 265, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""registering for a particular newsletter"", ""startIndexInSegment"": 254, ""endIndexInSegment"": 293, ""value"": ""Basic service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",254,265
97,22335,3840,15,User Choice/Control,2,by following the instructions provided on the Website or in the newsletter,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""in conjunction with a special feature or membership for which you have registered on the Website"", ""startIndexInSegment"": 297, ""endIndexInSegment"": 393, ""value"": ""Additional service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",570,644
98,22335,3840,15,User Choice/Control,2,free email subscription,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""in conjunction with a special feature or membership for which you have registered on the Website"", ""startIndexInSegment"": 297, ""endIndexInSegment"": 393, ""value"": ""Additional service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",546,569
99,22335,3840,15,User Choice/Control,2,registered,"{""Choice Type"": {""selectedText"": ""by following the instructions provided on the Website or in the newsletter"", ""startIndexInSegment"": 570, ""endIndexInSegment"": 644, ""value"": ""Unspecified""}, ""Choice Scope"": {""selectedText"": ""free email subscription"", ""startIndexInSegment"": 546, ""endIndexInSegment"": 569, ""value"": ""First party use""}, ""User Type"": {""selectedText"": ""registered"", ""startIndexInSegment"": 368, ""endIndexInSegment"": 378, ""value"": ""User with account""}, ""Purpose"": {""selectedText"": ""in conjunction with a special feature or membership for which you have registered on the Website"", ""startIndexInSegment"": 297, ""endIndexInSegment"": 393, ""value"": ""Additional service/feature""}, ""Personal Information Type"": {""selectedText"": ""email"", ""startIndexInSegment"": 551, ""endIndexInSegment"": 556, ""value"": ""Contact""}}",368,378
